XY-ALV;;0;0;0;;03-02-2015;0;1
XY-ALV;;0;0;0;;23-12-2014;0;1
XY-ALV;0;1;1;23;;03-02-2013;0;1
XY-ALV;2;1;1;24;;23-12-2015;0;2
XY-MBJ;;0;0;0;;20-01-2016;0;1
XY-MBJ;1;1;1;5;;20-01-2013;0;1
XY-FBA;3;1;1;2;;25-07-2013;0;1
XY-FBA;;0;0;0;;25-07-2016;0;1
XY-ZMF;;0;0;0;;09-02-2015;0;2
XY-FBA;;0;0;0;;25-07-2012;0;2
XY-ZMF;4;1;0;0;;09-02-2014;16;1
XY-OHF;;0;0;0;;26-08-2012;0;1
XY-OHF;;0;0;0;;26-08-2016;0;2
XY-OHF;;0;0;0;;26-08-2015;0;1
XY-OHF;4;1;1;12;;26-08-2014;0;1
XY-ZWJ;2;1;1;35;;19-04-2010;0;1
XY-ZWJ;2;1;1;4;;22-06-2010;72;3
XY-OHF;0;1;1;10;;23-08-2016;48;2
XY-IOO;6;2;2;54;;06-07-2013;0;3
XY-IOO;1;2;2;85;;06-07-2014;0;2
XY-IOO;1;1;1;37;;06-07-2015;4;1
XY-OHF;0;1;1;43;;23-08-2015;0;1
XY-ZDY;2;1;1;5;;24-06-2011;0;1
XY-ZWJ;1;1;1;21;;19-04-2016;0;1
XY-OHF;;0;0;0;;23-08-2012;0;1
XY-ZDY;;0;0;0;;24-06-2014;23;1
XY-ZWJ;2;2;2;18;;19-04-2015;0;2
XY-NHZ;;0;0;0;;09-05-2010;0;1
XY-ZWJ;3;2;2;30;;22-06-2016;0;2
XY-NHZ;0;1;1;29;;09-05-2011;0;2
XY-YAZ;1;1;1;20;;16-07-2015;0;1
XY-ZDY;;0;0;0;;24-06-2010;48;2
XY-ZWJ;0;1;1;30;;22-06-2012;0;1
XY-YAZ;;0;0;0;;16-07-2016;0;2
XY-ZWJ;1;1;1;9;;22-06-2011;48;2
XY-ZWJ;1;1;1;41;;22-06-2014;0;2
XY-MBJ;;0;0;0;;23-01-2015;0;3
XY-MBJ;;0;0;0;;23-01-2014;0;1
XY-MBJ;;0;0;0;;23-01-2013;24;1
XY-PZC;;0;0;0;;06-06-2015;0;1
XY-PZC;3;2;1;4;;06-06-2014;34;3
XY-PZC;3;2;2;47;;06-06-2013;0;2
XY-MBJ;1;1;1;21;;23-01-2012;0;1
XY-PZC;4;1;1;16;;06-06-2011;0;1
XY-LYP;;0;0;0;;25-02-2011;0;2
XY-OHF;2;1;1;21;;01-10-2014;0;2
XY-LYP;;0;0;0;;25-02-2012;0;1
XY-OHF;;0;0;0;;01-10-2013;0;1
XY-LYP;0;1;1;12;;25-02-2013;0;1
XY-OHF;;0;0;0;;01-10-2016;21;1
XY-LYP;;0;0;0;;25-02-2014;0;2
XY-OHF;2;1;1;34;;01-10-2015;0;2
XY-LYP;;0;0;0;;25-02-2015;4;1
XY-NHZ;;0;0;0;;06-05-2016;0;1
XY-IWX;2;1;0;0;;23-01-2011;18;1
XY-NHZ;;0;0;0;;06-05-2015;0;1
XY-OHF;0;1;1;32;;07-01-2010;0;1
XY-OHF;0;1;1;10;;07-01-2014;0;1
XY-IWX;3;1;0;0;;23-01-2016;0;1
XY-YTM;;0;0;0;;01-02-2012;0;3
XY-ALV;2;1;1;13;;22-09-2012;21;1
XY-YAZ;0;1;1;49;;27-06-2013;0;2
XY-IOO;2;2;2;13;;30-06-2014;0;2
XY-YTM;0;2;2;72;;01-02-2014;0;3
XY-NHZ;;0;0;0;;06-05-2010;0;2
XY-ALV;;0;0;0;;22-09-2014;0;1
XY-ALV;3;1;1;16;;22-09-2015;0;2
XY-YTM;;0;0;0;;01-02-2016;24;1
XY-IOO;;0;0;0;;30-06-2011;16;1
XY-YTM;0;1;1;42;;01-02-2015;0;2
XY-NHZ;;0;0;0;;06-05-2011;0;2
XY-NHZ;;0;0;0;;06-05-2014;0;1
XY-NHZ;;0;0;0;;06-05-2013;48;2
XY-NMY;4;1;1;11;;26-10-2011;0;1
XY-YAZ;1;1;1;21;;27-06-2010;0;2
XY-YTM;;0;0;0;;01-02-2010;0;1
XY-ALV;2;1;1;39;;22-09-2010;44;2
XY-ALV;3;1;1;2;;22-09-2011;0;2
XY-NMY;;0;0;0;;26-10-2010;0;1
XY-JXR;;0;0;0;;13-11-2014;0;2
XY-JXR;;0;0;0;;13-11-2015;0;1
XY-JXR;;0;0;0;;13-11-2012;0;1
XY-IWX;2;1;1;32;;19-12-2010;0;2
XY-OHF;3;2;2;33;;04-01-2015;0;2
XY-YTM;3;1;1;2;;09-01-2013;0;2
XY-YTM;;0;0;0;;09-01-2014;0;1
XY-IWX;1;1;1;14;;20-01-2013;0;2
XY-OHF;2;1;1;7;;04-01-2010;24;1
XY-OHF;2;2;2;69;;01-10-2010;0;2
XY-OHF;2;1;1;3;;04-01-2013;0;1
XY-IWX;1;1;0;0;;19-12-2014;3;1
XY-LQZ;;0;0;0;;11-05-2014;0;2
XY-IWX;5;2;2;29;;07-01-2012;0;2
XY-JXR;;0;0;0;;04-09-2012;0;1
XY-IWX;;0;0;0;;07-01-2013;24;1
XY-IWX;2;1;1;7;;07-01-2014;0;2
XY-JXR;;0;0;0;;04-09-2010;4;1
XY-JXR;;0;0;0;;04-09-2015;0;1
XY-IWX;;0;0;0;;07-01-2016;24;1
XY-JXR;0;1;1;1;;04-09-2016;0;1
XY-IWX;;0;0;0;;07-01-2010;0;1
XY-JXR;;0;0;0;;10-11-2014;0;2
XY-JXR;;0;0;0;;10-11-2013;0;1
XY-IOO;0;1;0;0;;14-06-2010;0;2
XY-JXR;2;1;1;22;;10-11-2015;0;1
XY-IOO;1;1;1;40;;14-06-2011;0;1
XY-LQZ;8;3;3;63;;21-01-2012;72;3
XY-LQZ;;0;0;0;;21-01-2011;20;1
XY-LQZ;1;1;1;29;;21-01-2013;0;1
XY-ZMF;3;1;1;19;;17-01-2015;0;2
XY-ZMF;;0;0;0;;17-01-2014;0;1
XY-ZWJ;0;1;1;35;;21-12-2014;0;1
XY-IOO;;0;0;0;;11-06-2016;0;1
XY-IOO;;0;0;0;;11-06-2015;0;2
XY-ZWJ;3;2;2;81;;21-12-2011;0;2
XY-OZH;1;1;1;44;;09-11-2014;0;2
XY-IOO;3;1;1;31;;11-06-2013;1;1
XY-IOO;;0;0;0;;11-06-2012;48;2
XY-NHZ;2;1;1;14;;17-04-2014;0;2
XY-OZH;0;1;1;1;;09-11-2013;0;3
XY-IOO;;0;0;0;;11-06-2011;0;1
XY-NHZ;5;2;2;79;;17-04-2015;0;2
XY-FBA;3;1;1;28;;04-03-2011;24;1
XY-FBA;0;1;1;7;;04-03-2010;0;2
XY-YAZ;1;1;1;27;;24-06-2014;0;2
XY-OZH;0;1;1;40;;09-11-2016;0;1
XY-MBJ;;0;0;0;;18-09-2016;0;1
XY-ZMF;4;2;2;47;;11-10-2010;0;3
XY-IOO;;0;0;0;;14-06-2016;0;1
XY-PZC;;0;0;0;;14-05-2014;0;1
XY-MBJ;3;1;1;35;;18-09-2013;0;2
XY-IOO;;0;0;0;;19-05-2012;24;1
XY-YAZ;2;2;2;55;;24-06-2011;0;3
XY-NMY;;0;0;0;;27-04-2012;0;2
XY-FBA;;0;0;0;;04-03-2014;0;2
XY-ZMF;1;1;1;19;;11-10-2011;0;2
XY-PZC;;0;0;0;;14-05-2013;24;1
XY-MBJ;;0;0;0;;18-09-2014;24;1
XY-ZMF;;0;0;0;;11-10-2012;24;1
XY-MBJ;1;2;2;96;;18-09-2011;0;2
XY-YAZ;2;1;1;17;;24-06-2013;0;1
XY-NMY;;0;0;0;;27-04-2010;0;2
XY-ZMF;;0;0;0;;11-10-2013;18;1
XY-PZC;3;1;1;6;;14-05-2011;0;1
XY-MBJ;1;1;1;40;;18-09-2012;0;2
XY-OZH;;0;0;0;;09-11-2010;24;1
XY-ZMF;;0;0;0;;11-10-2014;24;1
XY-NMY;2;1;1;16;;27-04-2016;0;3
XY-OZH;2;1;1;9;;09-11-2011;0;1
XY-IOO;;0;0;0;;14-06-2013;0;1
XY-PZC;;0;0;0;;14-05-2016;0;1
XY-IOO;1;1;1;33;;14-06-2014;0;2
XY-IOO;;0;0;0;;14-06-2015;6;1
XY-NMY;3;1;1;2;;27-04-2013;19;1
XY-OHF;;0;0;0;;19-12-2014;0;1
XY-IWX;;0;0;0;;04-01-2016;0;1
XY-OHF;1;1;1;19;;19-12-2016;0;1
XY-IWX;;0;0;0;;04-01-2015;24;1
XY-LQZ;2;1;1;30;;29-07-2011;0;1
XY-LQZ;;0;0;0;;29-07-2012;0;2
XY-IWX;;0;0;0;;01-10-2016;0;1
XY-IWX;;0;0;0;;01-10-2015;0;1
XY-LQZ;3;1;1;33;;29-07-2015;0;1
XY-IWX;;0;0;0;;01-10-2014;0;1
XY-IWX;;0;0;0;;01-10-2013;24;1
XY-LQZ;;0;0;0;;29-07-2013;0;1
XY-IWX;;0;0;0;;01-10-2012;24;1
XY-IWX;2;1;1;40;;04-01-2014;0;1
XY-IWX;3;1;1;38;;01-10-2010;0;2
XY-IWX;;0;0;0;;04-01-2013;4;1
XY-NHZ;;0;0;0;;17-04-2013;0;2
XY-OHF;0;1;1;12;;19-12-2011;0;1
XY-NHZ;1;1;1;19;;17-04-2010;0;1
XY-NHZ;0;1;1;24;;17-04-2011;0;1
XY-FBA;3;1;1;1;;09-07-2016;22;1
XY-FBA;;0;0;0;;09-07-2011;0;2
XY-IOO;2;1;1;42;;01-03-2010;0;3
XY-OZH;;0;0;0;;28-11-2015;0;1
XY-ALV;0;1;1;8;;11-08-2010;0;2
XY-YTM;2;1;1;13;;19-04-2011;0;1
XY-OZH;1;2;2;42;;28-11-2012;0;3
XY-ALV;2;1;1;18;;11-08-2014;17;1
XY-IOO;3;1;1;2;;22-07-2012;0;1
XY-OZH;0;1;1;11;;28-11-2013;48;2
XY-IOO;1;1;1;8;;22-07-2013;0;1
XY-MBJ;0;1;1;26;;26-08-2014;0;2
XY-YTM;;0;0;0;;19-04-2014;0;1
XY-ZDY;2;1;1;35;;08-06-2010;0;1
XY-IOO;1;1;1;47;;22-07-2016;0;2
XY-OZH;;0;0;0;;23-03-2016;0;1
XY-ZWJ;;0;0;0;;06-06-2011;0;1
XY-PZC;;0;0;0;;30-05-2014;0;1
XY-LQZ;;0;0;0;;03-06-2010;0;1
XY-OHF;4;2;2;76;;23-01-2011;0;2
XY-PZC;3;1;1;14;;30-05-2015;0;2
XY-IOO;;0;0;0;;01-03-2015;15;1
XY-LQZ;;0;0;0;;03-06-2011;24;1
XY-PZC;0;1;1;45;;30-05-2010;48;2
XY-IOO;;0;0;0;;01-03-2012;0;1
XY-LQZ;2;1;1;9;;03-06-2015;0;1
XY-LQZ;2;1;1;25;;03-06-2016;24;1
XY-OZH;;0;0;0;;23-03-2014;9;1
XY-OZH;;0;0;0;;23-03-2011;0;2
XY-JXR;1;2;2;32;;18-10-2016;48;2
XY-ALV;2;1;1;16;;29-03-2010;0;1
XY-PZC;3;1;1;23;;22-04-2010;8;1
XY-OHF;;0;0;0;;23-01-2013;0;2
XY-ALV;2;1;1;36;;29-03-2014;0;2
XY-OHF;2;1;1;49;;23-01-2015;72;3
XY-OHF;1;1;1;48;;23-01-2016;15;2
XY-NHZ;0;1;1;47;;01-06-2013;0;1
XY-NHZ;0;1;1;39;;01-06-2016;0;1
XY-PZC;1;1;1;33;;22-04-2015;0;2
XY-PZC;4;3;3;34;;22-04-2013;0;5
XY-NHZ;;0;0;0;;01-06-2011;0;2
XY-JXR;3;1;1;24;;19-02-2014;0;1
XY-LQZ;2;1;1;44;;19-04-2011;0;1
XY-PZC;;0;0;0;;01-07-2014;0;1
XY-LQZ;3;1;1;40;;19-04-2012;0;1
XY-JXR;;0;0;0;;19-02-2015;0;1
XY-JXR;0;1;1;22;;19-02-2016;0;2
XY-PZC;;0;0;0;;01-07-2012;0;1
XY-LQZ;4;2;2;72;;19-04-2010;0;2
XY-LQZ;;0;0;0;;19-04-2015;0;3
XY-LQZ;;0;0;0;;19-04-2016;0;1
XY-LYP;;0;0;0;;08-10-2015;19;1
XY-LYP;;0;0;0;;17-03-2014;0;1
XY-LYP;;0;0;0;;17-03-2015;0;1
XY-OFW;0;1;1;32;;17-07-2011;0;1
XY-OFW;2;1;1;39;;17-07-2013;0;1
XY-OFW;;0;0;0;;17-07-2016;0;1
XY-JXR;;0;0;0;;19-02-2012;21;2
XY-CMJ;3;1;1;35;;13-12-2015;0;1
XY-CMJ;3;2;2;45;;13-12-2016;0;4
XY-CMJ;;0;0;0;;13-12-2011;48;2
XY-CMJ;2;1;1;13;;13-12-2012;0;1
XY-CMJ;;0;0;0;;13-12-2013;0;1
XY-ZWJ;;0;0;0;;14-05-2014;0;1
XY-PZC;3;1;1;37;;22-06-2015;0;2
XY-LYP;;0;0;0;;01-05-2010;0;1
XY-ZWJ;5;2;2;23;;14-05-2013;0;3
XY-PZC;;0;0;0;;22-06-2016;24;1
XY-ALV;3;1;1;25;;03-09-2012;0;1
XY-ZWJ;3;2;2;44;;14-05-2010;0;2
XY-LYP;;0;0;0;;01-05-2014;0;3
XY-LYP;;0;0;0;;01-05-2015;0;1
XY-PZC;;0;0;0;;21-12-2014;24;1
XY-PZC;;0;0;0;;21-12-2012;24;1
XY-MBJ;;0;0;0;;07-01-2012;17;1
XY-MBJ;;0;0;0;;07-01-2011;0;1
XY-MBJ;5;2;2;86;;07-01-2014;0;3
XY-MBJ;4;1;1;5;;07-01-2013;0;1
XY-NHZ;2;2;2;54;;22-03-2010;0;2
XY-NHZ;;0;0;0;;22-03-2012;19;2
XY-NHZ;1;1;1;18;;22-03-2013;0;1
XY-NHZ;2;1;1;29;;22-03-2014;0;3
XY-PZC;;0;0;0;;22-06-2010;0;1
XY-NHZ;;0;0;0;;22-03-2015;7;1
XY-PZC;1;2;2;16;;22-06-2011;0;2
XY-NHZ;1;1;1;47;;22-03-2016;0;1
XY-PZC;;0;0;0;;22-06-2012;0;2
XY-OHF;3;1;1;22;;15-02-2010;0;2
XY-PZC;4;1;1;10;;22-06-2014;0;2
XY-OHF;;0;0;0;;15-02-2011;22;1
XY-OHF;;0;0;0;;15-02-2013;0;1
XY-OZH;;0;0;0;;05-08-2016;0;2
XY-OHF;0;1;1;22;;15-02-2016;0;1
XY-MBJ;1;2;2;64;;07-01-2015;8;2
XY-OZH;;0;0;0;;05-01-2011;0;1
XY-ALV;3;1;1;41;;13-05-2013;0;1
XY-OZH;2;1;1;31;;05-01-2012;47;4
XY-NMY;2;1;1;43;;19-03-2012;0;2
XY-ALV;3;1;1;28;;13-05-2011;0;1
XY-OZH;;0;0;0;;05-01-2010;0;1
XY-ALV;2;1;0;0;;13-05-2010;0;1
XY-OZH;;0;0;0;;05-01-2015;0;2
XY-OZH;2;1;1;11;;05-01-2014;48;2
XY-OZH;3;1;1;34;;05-08-2013;0;2
XY-CMJ;0;1;1;29;;16-03-2011;0;1
XY-OZH;;0;0;0;;05-08-2015;0;1
XY-OZH;2;1;1;48;;05-08-2010;0;1
XY-LYP;;0;0;0;;09-04-2015;0;1
XY-NHZ;;0;0;0;;08-11-2012;0;1
XY-NHZ;;0;0;0;;08-11-2015;23;1
XY-NMY;;0;0;0;;18-11-2013;0;1
XY-NHZ;;0;0;0;;08-11-2011;0;1
XY-NHZ;2;1;1;38;;08-11-2010;0;1
XY-OFW;1;1;1;15;;09-08-2012;0;1
XY-OFW;2;2;2;44;;09-08-2011;0;2
XY-OFW;;0;0;0;;09-08-2014;0;1
XY-OFW;1;1;1;14;;09-08-2013;48;2
XY-ALV;0;2;2;38;;13-05-2016;72;3
XY-ALV;;0;0;0;;13-05-2015;0;2
XY-ALV;4;1;1;12;;13-05-2014;0;1
XY-OFW;;0;0;0;;09-08-2016;0;1
XY-OFW;0;1;1;48;;09-08-2015;0;2
XY-OFW;;0;0;0;;20-04-2014;0;1
XY-IWX;3;1;1;32;;15-02-2012;0;2
XY-OFW;1;1;1;15;;20-04-2010;0;1
XY-IWX;;0;0;0;;15-02-2015;0;1
XY-IWX;1;1;1;1;;15-02-2014;0;1
XY-OFW;1;1;1;15;;20-04-2012;0;1
XY-LYP;;0;0;0;;09-04-2011;0;3
XY-LYP;1;1;1;17;;09-04-2013;0;2
XY-IWX;2;1;1;31;;15-02-2011;0;2
XY-LYP;2;1;1;6;;09-04-2012;0;2
XY-IWX;0;1;1;4;;15-02-2010;0;1
XY-FBA;2;1;1;24;;01-08-2011;24;1
XY-YAZ;;0;0;0;;27-01-2014;0;1
XY-YAZ;;0;0;0;;27-01-2015;0;1
XY-JXR;;0;0;0;;09-08-2010;24;1
XY-JXR;;0;0;0;;09-08-2013;0;1
XY-JXR;0;1;1;43;;09-08-2012;0;1
XY-JXR;4;2;2;42;;09-08-2011;0;3
XY-FBA;;0;0;0;;12-04-2016;18;1
XY-OFW;0;1;1;24;;18-10-2010;0;1
XY-LQZ;;0;0;0;;05-01-2010;0;1
XY-LQZ;2;1;1;30;;05-01-2011;0;1
XY-YAZ;1;2;2;36;;16-05-2015;0;2
XY-LQZ;2;2;2;51;;05-01-2013;0;3
XY-FBA;;0;0;0;;12-04-2012;0;1
XY-LQZ;;0;0;0;;05-01-2014;0;1
XY-FBA;;0;0;0;;12-04-2013;0;1
XY-YAZ;;0;0;0;;16-05-2012;0;1
XY-OFW;;0;0;0;;18-10-2015;48;2
XY-LQZ;;0;0;0;;05-01-2015;0;1
XY-LQZ;;0;0;0;;05-01-2016;0;1
XY-YAZ;3;1;1;44;;16-05-2010;0;1
XY-PZC;3;1;1;3;;20-09-2010;0;2
XY-FBA;0;1;1;48;;25-05-2011;0;5
XY-PZC;;0;0;0;;20-09-2011;0;3
XY-FBA;2;1;1;25;;25-05-2014;1;1
XY-ZWJ;;0;0;0;;28-08-2011;21;1
XY-YAZ;3;2;2;52;;03-04-2013;48;2
XY-ZWJ;2;1;1;36;;28-08-2014;12;1
XY-FBA;0;1;1;33;;25-05-2010;0;1
XY-LQZ;;0;0;0;;02-01-2013;0;1
XY-ZDY;;0;0;0;;06-04-2016;24;1
XY-LQZ;2;1;1;31;;02-01-2012;0;1
XY-PZC;;0;0;0;;20-09-2012;0;1
XY-PZC;;0;0;0;;20-09-2013;0;1
XY-CMJ;0;1;1;13;;16-08-2016;0;1
XY-CMJ;2;2;2;76;;16-08-2011;0;3
XY-LYP;5;2;2;41;;11-12-2010;0;3
XY-ALV;;0;0;0;;02-10-2016;24;1
XY-CMJ;;0;0;0;;16-08-2014;0;1
XY-ALV;;0;0;0;;02-10-2015;14;2
XY-LYP;2;2;2;36;;11-12-2014;0;2
XY-LYP;1;1;1;15;;11-12-2012;0;1
XY-CMJ;;0;0;0;;16-08-2010;0;1
XY-ALV;0;1;1;3;;02-10-2011;0;3
XY-FBA;;0;0;0;;01-08-2015;0;3
XY-ALV;5;2;2;17;;02-10-2010;0;2
XY-FBA;;0;0;0;;01-08-2013;0;1
XY-YAZ;0;1;1;16;;27-01-2011;0;1
XY-CMJ;1;1;1;1;;10-12-2013;0;1
XY-CMJ;;0;0;0;;24-07-2013;0;2
XY-CMJ;3;2;2;34;;10-12-2012;0;3
XY-CMJ;;0;0;0;;24-07-2014;0;1
XY-CMJ;;0;0;0;;10-12-2011;0;2
XY-YTM;3;1;1;20;;25-01-2011;0;1
XY-CMJ;0;1;1;46;;10-12-2010;0;1
XY-ZMF;4;1;1;29;;20-08-2014;0;1
XY-YTM;;0;0;0;;25-01-2012;0;1
XY-CMJ;3;2;2;49;;10-12-2014;0;3
XY-ZMF;0;1;1;14;;20-08-2015;0;1
XY-FBA;1;1;1;38;;04-08-2012;16;1
XY-FBA;;0;0;0;;04-08-2011;0;1
XY-FBA;;0;0;0;;04-08-2010;0;1
XY-FBA;3;2;2;49;;04-08-2016;0;2
XY-CMJ;;0;0;0;;24-07-2010;0;2
XY-LQZ;;0;0;0;;17-12-2016;0;1
XY-FBA;3;1;1;2;;04-08-2013;24;1
XY-CMJ;;0;0;0;;24-07-2012;24;1
XY-NHZ;0;1;1;43;;27-07-2012;24;1
XY-NHZ;;0;0;0;;27-07-2013;0;1
XY-LYP;3;1;1;42;;30-06-2010;2;1
XY-NHZ;2;1;1;11;;27-07-2010;0;1
XY-ZDY;0;1;1;15;;06-04-2012;0;2
XY-ALV;;0;0;0;;27-08-2013;0;2
XY-ZDY;3;1;1;43;;06-04-2011;0;2
XY-ZMF;;0;0;0;;20-08-2012;0;1
XY-ZWJ;;0;0;0;;14-05-2015;24;1
XY-ZDY;1;1;1;1;;16-05-2015;0;2
XY-ALV;2;1;1;13;;27-08-2015;0;1
XY-ALV;2;1;1;33;;27-08-2014;0;2
XY-LYP;2;1;1;15;;30-06-2012;0;1
XY-IOO;3;1;1;43;;02-11-2016;24;1
XY-LQZ;2;1;1;28;;17-12-2012;0;1
XY-LQZ;4;1;1;10;;17-12-2011;72;3
XY-OFW;0;1;1;6;;12-05-2011;0;1
XY-OFW;;0;0;0;;12-05-2013;5;2
XY-ALV;;0;0;0;;12-11-2014;0;2
XY-IOO;3;1;1;31;;02-11-2011;0;1
XY-ALV;3;1;1;44;;12-11-2012;0;2
XY-IOO;0;2;2;84;;02-11-2013;0;2
XY-LQZ;3;1;1;19;;05-08-2010;0;2
XY-LQZ;;0;0;0;;05-08-2011;8;1
XY-ZDY;;0;0;0;;27-01-2014;0;1
XY-ZDY;0;2;2;51;;27-01-2011;0;2
XY-PZC;;0;0;0;;24-01-2010;0;1
XY-LQZ;1;2;2;21;;05-08-2014;0;2
XY-PZC;;0;0;0;;24-01-2012;0;1
XY-ZDY;0;1;1;9;;27-01-2015;0;1
XY-ZDY;;0;0;0;;27-01-2016;0;1
XY-LQZ;0;1;1;5;;05-08-2016;0;2
XY-PZC;0;1;1;40;;09-01-2015;0;1
XY-PZC;;0;0;0;;09-01-2016;0;2
XY-PZC;2;1;1;49;;09-01-2012;0;1
XY-PZC;;0;0;0;;01-02-2014;0;1
XY-PZC;;0;0;0;;01-02-2016;0;1
XY-PZC;;0;0;0;;01-02-2011;0;1
XY-ZDY;;0;0;0;;16-05-2011;0;1
XY-PZC;2;1;1;41;;01-02-2013;0;1
XY-PZC;;0;0;0;;01-02-2012;0;1
XY-ZDY;;0;0;0;;16-05-2014;0;1
XY-IOO;1;1;1;42;;27-09-2010;0;1
XY-FBA;3;2;2;85;;27-02-2016;0;2
XY-LQZ;0;1;1;45;;30-10-2015;0;1
XY-IOO;;0;0;0;;27-09-2013;0;2
XY-JXR;;0;0;0;;11-03-2010;0;1
XY-FBA;;0;0;0;;27-02-2015;0;1
XY-JXR;2;1;1;49;;11-03-2012;0;1
XY-FBA;2;1;1;17;;27-02-2012;0;1
XY-FBA;;0;0;0;;27-02-2013;7;1
XY-FBA;;0;0;0;;27-02-2010;0;1
XY-FBA;1;1;1;30;;27-02-2011;0;1
XY-LQZ;1;1;1;20;;30-10-2011;0;1
XY-LQZ;2;1;1;27;;30-10-2014;0;2
XY-PZC;;0;0;0;;19-09-2014;0;2
XY-LQZ;;0;0;0;;16-04-2016;0;1
XY-LQZ;0;1;1;47;;16-04-2013;72;3
XY-ALV;;0;0;0;;07-12-2015;19;1
XY-PZC;0;1;1;27;;19-09-2011;0;2
XY-ALV;;0;0;0;;07-12-2014;0;1
XY-PZC;;0;0;0;;19-09-2012;24;1
XY-LQZ;3;1;1;37;;16-04-2014;0;2
XY-PZC;;0;0;0;;19-09-2013;24;1
XY-ALV;1;1;1;17;;07-12-2012;19;2
XY-LQZ;5;2;2;39;;16-04-2011;0;2
XY-LQZ;;0;0;0;;16-04-2010;0;1
XY-LQZ;;0;0;0;;21-08-2015;0;1
XY-CMJ;1;1;1;26;;27-04-2015;0;1
XY-MBJ;1;1;1;27;;05-06-2014;0;1
XY-MBJ;;0;0;0;;05-06-2016;0;1
XY-OZH;1;1;1;43;;16-09-2015;0;1
XY-CMJ;1;1;1;11;;27-04-2013;0;2
XY-OZH;0;1;1;45;;16-09-2013;0;1
XY-CMJ;1;1;1;20;;27-04-2011;0;2
XY-OZH;;0;0;0;;16-09-2014;0;1
XY-CMJ;0;1;1;28;;27-04-2012;11;1
XY-MBJ;;0;0;0;;05-06-2011;0;1
XY-LQZ;;0;0;0;;21-08-2012;0;1
XY-CMJ;;0;0;0;;27-04-2010;24;1
XY-MBJ;0;1;1;4;;05-06-2013;0;1
XY-LQZ;;0;0;0;;21-08-2011;0;2
XY-MBJ;;0;0;0;;05-06-2012;0;1
XY-OZH;;0;0;0;;16-09-2010;0;1
XY-LQZ;2;1;1;20;;21-08-2010;0;1
XY-NHZ;4;3;3;81;;30-04-2013;0;3
XY-OZH;0;1;1;9;;07-03-2015;0;1
XY-NHZ;;0;0;0;;30-04-2012;0;3
XY-YTM;;0;0;0;;14-05-2015;48;2
XY-OZH;;0;0;0;;07-03-2010;48;2
XY-YTM;0;1;1;11;;14-05-2014;37;2
XY-NHZ;;0;0;0;;30-04-2010;0;1
XY-OZH;3;1;1;6;;07-03-2011;0;2
XY-YTM;7;3;3;30;;14-05-2013;44;3
XY-YTM;3;1;1;9;;14-05-2011;0;2
XY-OFW;2;1;1;19;;05-12-2016;0;2
XY-YTM;1;1;1;31;;14-05-2010;0;3
XY-NMY;5;2;2;46;;17-08-2010;0;2
XY-OFW;;0;0;0;;05-12-2013;0;1
XY-OFW;;0;0;0;;05-12-2015;0;1
XY-OFW;1;1;1;43;;05-12-2014;0;1
XY-ZDY;;0;0;0;;18-02-2012;13;1
XY-LQZ;0;1;1;21;;24-08-2012;0;2
XY-OFW;6;2;2;52;;05-12-2011;0;2
XY-ZDY;;0;0;0;;18-02-2010;24;1
XY-LQZ;2;2;2;31;;24-08-2014;0;3
XY-NMY;0;2;2;76;;17-08-2013;0;2
XY-ZDY;;0;0;0;;18-02-2016;0;1
XY-NMY;;0;0;0;;17-08-2012;0;1
XY-LQZ;;0;0;0;;24-08-2015;0;2
XY-NMY;0;1;1;25;;17-08-2015;0;1
XY-FBA;;0;0;0;;06-11-2015;0;1
XY-FBA;1;1;1;8;;06-11-2016;47;3
XY-ALV;2;1;1;46;;08-01-2015;0;1
XY-ALV;0;1;1;4;;08-01-2014;0;2
XY-ZWJ;;0;0;0;;19-09-2014;0;1
XY-JXR;;0;0;0;;01-09-2011;0;1
XY-ZWJ;3;1;1;37;;19-09-2016;0;3
XY-JXR;2;1;1;8;;01-09-2010;0;1
XY-OZH;;0;0;0;;26-03-2015;0;2
XY-OZH;;0;0;0;;26-03-2014;21;1
XY-JXR;0;1;1;22;;25-06-2016;0;1
XY-LYP;;0;0;0;;19-11-2012;0;1
XY-OZH;1;1;1;11;;26-03-2012;0;1
XY-LYP;3;1;1;31;;19-11-2015;0;4
XY-LYP;1;1;1;7;;19-11-2016;24;1
XY-OZH;;0;0;0;;26-03-2016;0;2
XY-JXR;1;1;0;0;;25-06-2010;0;3
XY-JXR;3;1;1;9;;25-06-2012;0;1
XY-LQZ;4;1;1;18;;26-11-2014;0;1
XY-LYP;;0;0;0;;06-07-2010;48;2
XY-LYP;3;1;1;10;;06-07-2014;0;2
XY-MBJ;;0;0;0;;23-08-2016;0;1
XY-OZH;0;1;1;41;;25-11-2012;0;1
XY-LYP;0;1;1;16;;06-07-2013;0;1
XY-MBJ;6;3;3;54;;23-08-2013;0;3
XY-ZMF;0;1;1;12;;01-01-2011;0;1
XY-MBJ;1;1;1;27;;23-08-2012;0;1
XY-OZH;;0;0;0;;25-11-2015;48;2
XY-OZH;2;1;1;35;;25-11-2014;0;1
XY-ZMF;3;1;1;3;;22-05-2010;0;2
XY-JXR;3;1;1;10;;01-09-2012;0;1
XY-JXR;3;1;1;21;;01-09-2015;0;1
XY-ZMF;;0;0;0;;22-05-2014;24;1
XY-ZMF;;0;0;0;;22-05-2016;0;1
